review_text,rating,helpful,funny,playtime_forever,playtime_at_review,playtime_last_two_weeks,timestamp,datetime,playtime_forever_hours,playtime_at_review_hours
Great game. Lacks polish in a few areas and every once in a while you might nearly go mad by the pathing but it's solid for the price. Brings back the nostalgia of Commandos.,True,0,0,1592,1350,0,1638497785,2021-12-03 02:16:25,26.533333333333335,22.5
"[h1]铭记牺牲在伟大的卫国战争的红军指战员和苏联人民[/h1]
80年前的今天，法西斯的铁蹄已经到了莫斯科的远郊，但是他们未能前进一步，英勇的红军战士在城市的断壁残垣中作战，在乌克兰的平原上作战，在白俄罗斯的森林中作战，他们的名字无人知晓，他们的功绩永世长存！

80 years ago today, the fascists had reached the outskirts of Moscow, but the enemy could not advance. The heroic soldiers of the Red Army fought in the ruins of cities, in the plains of Ukraine, in the forests of Belarus, their names are unknown, and their exploits will live on forever!",True,114,1,2188,196,0,1638425598,2021-12-02 06:13:18,36.46666666666667,3.2666666666666666
"One of my all time favourite games. Period. I knew I would like this game the moment I was introduced to it and its' concept. 

When I first played it I fell in love. There is so much about this game I could rant about, so I will.

[h1] The Concept [/h1]
Conceptually I love this game. I have always had a love for media around Partisans, what little there is. So any work that shines light on this under-explored topic gets an immediate win in my book. 

[h1] The Gameplay [/h1]
Partisans 1941, makes me feel like a partisan. Some people don't like the resource management, I can understand that, but I am not one of those people. I love the feeling of accruing weapons and materials for my partisans. Finding ways to conserve my resources while still getting as much use as possible. The Inventory UI is quite the mess though. I do hope if Alter have any plans to continue support for Partisans 1941, that they rework it. 

The tactical and stealth aspects of the game are really well done and fun; however I do have some complaints. The time delay between an enemy spotting you and them bursting to action is far too unforgiving. 

I don't want it to be too forgiving, because then it wouldn't be as challenging. The challenge of this game is a large part of the fun for me. Now admittedly this isn't too big of a problem in most missions; except stealth only missions, where if you don't [b] instantly [/b] deal with the target who saw you then it's game over. On hard this can make stealth missions agonizingly tedious as you run through the same guards to get back to the point you were previously at, over, and over. 

Outside of stealth only missions however I don't find this too much of an issue, as you are usually able to eliminate a target before they can sound any alarms. 

[h1] Difficulty [/h1]
I touched on this before, but the difficulty of this game is one of my favourite aspects. This game can be [b] difficult [/b] on hard. Perfect coordination and planning between your characters is required. It is punishing; without feeling undeserved. When I get a mission fail, it's [i] almost [/i] always because I mess up. 

I would genuinely recommend that players looking for the proper Partisans 1941 experience play on hard. On normal I was enjoying the game. On hard; I was [b] loving [/b] it. On hard, your Partisans are F*cked if you don't use proper positioning. On normal I was able to savescum my way to perfect stealth runs, where I only used melee and stealth abilities. Hard made me realise that a properly set up ambush is not only more effective at times, but more [i] fun. [/i]

[h1] Style and Graphics [/h1]
Partisans is a pretty intensive game, my rig can run it relatively well, but on some of the bigger maps with lots of enemies, I will find frame rate drops. I don't hold this too much against the game however; because the resulting artwork and style of the environments, characters, and enemies is work every lost frame to me. Would I take a better optimised game? In a heart beat. Would I take it at the expense of the games graphics? Probably not. 

If you own the art book for this game, and have looked at it, you will understand the care put into the creation of the environments. Not just from a level design aspect, but also the care put into the design of buildings to make them as immersive and accurate to the setting as possible. 

The one area I find the Graphics lacking is in the character models, even on the highest settings the characters are weirdly blurry and hard to make out. Which is a shame because I rather like the characters. speaking of. 

[h1] Characters [/h1]
The characters are an area I think are rarely spoken of in this game. Possibly because it's not exactly what you come to an RTT game for, but I find that the personalities of the characters all shine through without becoming shallow and one-note. 

The writers managed to make each character feel rather distinct without falling to just making simple character quirks and playing them up. Show me a character from this game and I could describe their personalities to you, because they stick out to me that well. However that may be saying more about me admittedly.

[h1] sound track [/h1]
Another underappreciated aspect of the game, Vladislav Isaev and Elena Isaeva did a wonderful job on this score. It's one you likely won't notice, especially if you play on low volume or with music off. As someone who owns the soundtrack however I must say it is so atmospheric and immersive. It reminds me a lot of Halo ODSTs soundtrack. Give it a listen if you have it.

[h1] Conclusion [/h1]
All-in-all, I think Partisans 1941 is a brilliant game. One of my favourites of all time. It is one of two games I have bought the Supporter pack for. The other being Barotrauma. I do not regret a single dollar. Quite the opposite, if I had, had the money, I would have bought this game at full price instead of on sale. Seeing as I did not however, I am glad I bought this game, and its' extended edition.",True,4,0,1366,1282,0,1638345601,2021-12-01 08:00:01,22.766666666666666,21.366666666666667
"It's a good title. Obviously close thematically to Commandos, though it differs in that Partisans is not wholly stealth based like similar tactical RTS games. Setting up ambushes or brief skirmishes out in the open are also part and parcel of the game. There is also a degree of resource/base management, where you allocate resources to build and maintain your hideout. Hidden items from cabinets or officers, which contain historical tidbits from the Eastern Front was a nice touch.

The only downside is that the user interface is pretty rough around the edges: the cursor element for cover positions tend to interfere with fine-tuned positioning on items like bottles as lures. The cluttering of resource items / ammunition does also get a bit frustrating; loot items that contribute to the camp resources but have no other use take too much space in the inventory, crowding out the already highly-differentiated ammunition et cetera somewhat adversely influence gameplay.",True,0,0,1630,757,0,1638297975,2021-11-30 18:46:15,27.166666666666668,12.616666666666667
"The learning curve is pretty straightforward. Prior to the start of the mission you need to review the map and plan your strategy. There's no tutorial on how to manage your crew and improve your base in between missions other than viewing Youtube videos. There are path finding issues. PARTISANS 1941  is similar to Commandos. Overall, I 'm enjoying the experience. I'd give the game a 7.5 out of 10.",True,0,0,540,312,0,1637900772,2021-11-26 04:26:12,9.0,5.2
"This game is really a hidden gem. Even though WW2 is overdone, the game covers a less often talked about side of the war away from Iwo Jima and D Day. As you spend more and more time on this, you really feel connected to the partisans, almost as if you are part of them yourself. The game also reminds me of the movie Come and See.",True,6,0,1047,327,0,1637280895,2021-11-19 00:14:55,17.45,5.45
"Enjoyable game so far as its still under early access. There are some small bugs like my men when running to repair a subsystem or submarine walls will keep tripping over this same spot and they always get injured, and the severity of their injury is random. I would recommend the devs look a finding a way We players can isolate Prisoners, Personal, or VIPs to certain areas of the subs so they cant wander or get in the way of the Subs crew.",True,0,0,2235,513,0,1637259471,2021-11-18 18:17:51,37.25,8.55
"Good experience so far. But not great. Like many reviews pointed out, the game need polishes, a lot. 
- UI is clunky and awkward. The game doesn't know what to do when icons overlap. It happens a lot when looting, and even in camp mode. There was a point where I couldn't build a farm because the Apply button overlapped with a character's portrait, so it kept changing character instead of processing the task. 
- Small but annoying issues that can ruin gameplay. There is this chick with the most badass skill that shoots everyone in an area. But it's super hard to successfully execute because she would stop whenever she's seen, even by an enemy miles away! What's the point of that skill if you have to be completely stealthy to use it? 
- Doors. ♥♥♥♥♥♥♥ doors.

",True,0,0,1558,1149,0,1637219772,2021-11-18 07:16:12,25.966666666666665,19.15
I like the way you can choose to go stealth or just some moments grab that machinegun and see where it ends. i like the atmosphere and the characters. Though some are bit overpowered and i end up like choosing 2 must-haves. But i guess it depends on play-style. At the end it's not a real complaint. I'm having a lot of fun 20 hours in now! if you like Shadow Tactics or Desperados III (or Commando) this is really a must-have.,True,0,0,1339,1196,0,1637099518,2021-11-16 21:51:58,22.316666666666666,19.933333333333334
"PLEASE read the other negative reviews too. This game seems to have bots generating positive reviews for them rather than pointing out what's good and bad.

pros: generally fun and some good ideas

cons: it feels like a 70% done game then thrown out of the window. aka needs polishing.

-There are so many bugs and stupid things in the game. For example, picking up items can be such a drag because you cant click on them properly. 
-You cant pick a specific mission to play unless you have it saved. Once you finish the game you just have to restart the whole thing with nothing.
-You get many characters at the end but don't get to use a lot at once. And you can't level anyone to max if you play variety of characters
-There is no detailed briefing for the next missions, so you can't pick characters accordingly, it's just eeny meeny miny moe.
-It's so stupid that you can get 15 food since the beginning for fishing, but later on you unlock stuffs that spend 10 food to earn 20 food. Clearly devs are not very good at math or understanding the curve of the game.
-overall terrible AIs and super bugged in general. Examples, you can't throw the nades through a wall but the AIs can. Sometimes the the visual of cones do not actually match, they see you even though I shouldn't be seen according to the cone.
-bad translation
-hive mind AIs
-lack of auto savings, the amount of times you rely on F5(quick save) is crazy. There were times I ended up having to F5 every little steal kills or otherwise it would take forever to do anything. And you can't save when the little boy is in disguise, pretty dumb if you ask me.
-There are missions where it's an instant loss if you are detected, it's just not fun.

Conclusion: If you like games like commando or wtv its called, get it on sale. Otherwise it is a waste of time and money. It's generally fun but I can't support it at this state. Another game with huge potential but stupid devs couldn't finish it properly. It feels to me that the devs are just bunch of boomers not understanding modern gaming at all. Huge wasted potentials.",False,4,0,2765,1482,0,1637077663,2021-11-16 15:47:43,46.083333333333336,24.7
"Excellent game ! 
Some bugs here and there (mostly hitboxes, not a game breaker), not a great FPS optimization. BUT this game is extremly fun , especially in Hard mode and russian audio for voice actings. I finished it in 45 hours in hard mode, it is quite challenging and very well made. There is also a DLC that adds 7 more missions. 
I absolutely recommend it ! And I wish they will make another game like that !",True,0,0,2996,2932,0,1636638605,2021-11-11 13:50:05,49.93333333333333,48.86666666666667
"This game has a great premise and seems like there's a great game within it. But unfortunately the game play is just broken or un-enjoyable  the AI is buggy and frustrating, the enemies seem to have a hive mind within certain areas, but the spheres are completely separated, its built on save scumming, you can easily exploit the system to make it frighteningly easy such as getting a handful of soldiers armed with rifles to chase you down a straight line into a minefield or using a single grenade to kill 16 people using a whistle mechanic, the core game play loop revolves around using one or two characters  to go around stealth killing and then using an ambush to kill a bunch of people within a few seconds you then loot, and go complete an objective by clicking on something or wandering around to find something necessary to complete the objective, rocks are a limited resource. Then so many parts of the game just do not matter, especially the base management it seems to serve absolutely no purpose at all. The dialogue and writing are just awful, it's written like propaganda. I think we can all agree that nazi's are evil but at least write their actions as if they were actual people not just comic book villains, the same can be said about the hero's of the story they talk like characters from a propaganda film it's painful. It's cheap enough that the cost doesn't bother me so if you really want to try then absolutely do, but the time that it takes isn't worth it.",False,6,0,845,845,0,1636411461,2021-11-08 22:44:21,14.083333333333334,14.083333333333334
Make me remember the Commandos franchise but with a more gloom mood. The only think that bother me is the modification they made to the German flag by replacing the swaztika on it. Such idiotic historical obvious inacuracy. Maybe just to please some that can stand that Nazi have existed. It make me feel the Partisans are killing German and not Nazi.,True,2,0,2061,630,0,1636391081,2021-11-08 17:04:41,34.35,10.5
"Took nearly 24 hours to complete this great game, and never in that time was I bored. there's always something to do, and the pacing is perfect! Every stage is challenging and different, meaning that you can never stick to one strategy the entire time. Generally I enjoy blasting through my enemies and watching giant conflicts, however with this game I found myself actually using stealth quite often (even though the battles look and feel beyond fantastic).

If you're on the fence about buying this, I hope that you will take this as that push needed to get to the other side.",True,8,0,1377,1377,0,1636353221,2021-11-08 06:33:41,22.95,22.95
"Great game and I give it an 8/10. It reminds me of the PC Game called ""Commandos"", which also takes place in WWII from many years ago. Great story line, but the community tasks and upkeep become non-existent at the end since I had so much resources. Other than that and the AI-pathing issues, this game was enjoyable. The diverse team abilities also added to the fun-factor. I actually stealthed through a majority of the levels since I just like knifing people; but that's just me. :)",True,0,0,1623,1623,0,1636349598,2021-11-08 05:33:18,27.05,27.05
Game has disgusting Chromatic Abberation that you cannot remove along with some blurring motion blur that again you cannot turn off. Devs said they were going to add an option to turn this off and didnt. Cant play the game because not only does it look ugly in motion it makes me physically sick,False,33,4,20,20,0,1635893021,2021-11-02 22:43:41,0.3333333333333333,0.3333333333333333
"pros: a nice game really, while it indeed scratches the itch of old school commandos games but no its not a copycat, it has clever ideas of its own and its a bit faster based and allows for a bit more action which is something i like, it smartly blends in real-time tactics with RTS-like action, amazing really.

sound effects is nice, music while not bad is overly repetitive would have helped if they could added some more tracks, graphics are so so and are badly optimized wish massive FPS drops even on my RTX 3090 which it should not! other than that i like the game and hope for a sequel :)",True,5,0,2020,1249,0,1635868740,2021-11-02 15:59:00,33.666666666666664,20.816666666666666
"I really really enjoy this game. It's a lot of fun, and I'll recommend it when everything works properly. But right now there are so many bugs that you have to quicksave constantly to avoid ♥♥♥♥♥♥♥ yourself over (though that can screw you over too when a guard on the other side of the map decides to sound the alarm over nothing). 

Mines not placing, bodies not being lootable until you pick them up and drop them, guards perma alerted, dogs covering half the map to investigate a body they've found 5 times already (christ, the dog bugs in general), stacks not merging, morale not working, really weird frame chugging in the inventory menu along with a heap of others i can't be bothered typing out. 

This is a really good game, it's got an idea and it executes it well... just maybe wait a while before actually buying it.",False,3,0,813,513,0,1635854418,2021-11-02 12:00:18,13.55,8.55
"The game deserves positive feedback. So why No

The game has annoying bugs, like pers can not shoot, set a bait or wire, enemies change their movement direction after save/load, buildings do not have cover points to shoot inside building, sniper character has short shooting radius despite a weapon she has.

The main fault is that the game forces you to play in one style. You need to sneak, throw a knife, and settle tens of bodies in the local bushes. And yes the main activity is a calculation of intersections of view sectors to kill enimies silently one by one. It is boring if you have to do this all the game. 
The squad is limited by 3-4 persons, but in fact 2. One is constant pers - the comander, and one can join you at beginig of the mission but can not choose her. 
Enemies die fast, they dont even try to pin you down. Luckily they throw grenades and try to outflank you, but I believe it is not preset behaviour they just are forced to move forward by every possible way.

Idea is good. but it seems the game is cut version of old strategic game Sadden Strike 4. but without posibility to use transport, artillery, sniper has no difference with other fighters but low fire rate, small squard

Negative feedback until developers fix squard size and sniper can shoot far at least. And yes I need more preset cover points in the building.",False,1,0,5138,2081,0,1635840772,2021-11-02 08:12:52,85.63333333333334,34.68333333333333
"Good real time tactic game for anyone who fall in love with this type of game. After playing again the Desperados WDOA after 10 years, i decided to play Desperados III and Shadow Tactic, both games are super good. Then i find the same type and i found Partisans 1941. 
For me, it is not as good as Desperados WDOA, Desperados III and Shadow Tactic. Partisans 1941 is just good enough for a real time tactic game to play. 
There are some bugs in the game which may make you rage sometimes. Like bug finding path, sometimes the enemy is stuck at somewhere, even your characters may be stuck. 
Some mechanics of the game are not optimize. I love to loot items, however you cannot loot the body when there are 2 or more bodies are put together, you have to move 1 body to another position to loot the left body, something like that. 
The dog in this game is impressive. Dog can smell you in a circle. This is very creative. It is better than dog in Desperados III. However, this mechanic make the dogs in Parisans 1941 so imba. Sometimes you will yell at your screen because of being kill by dog. Just 1 dog can kill all of your team in 3 seconds. In the last mission, there are like 5 dogs in the same postion hahaha.... 
Anyway this game is still good to try if you are fan of real time tactic game. The 5 missions are very good. 
I like the character Belozarova most because she is beautiful and she can run like The Flash, you will love this character haha.",True,0,0,1597,1597,0,1635771945,2021-11-01 13:05:45,26.616666666666667,26.616666666666667
"Very similar to Men of War series, but more of a slow pace sneaking behind enemy lines and less direct action. I also like base building mechanic and resource gathering, certainly makes game feel more deep. Only flaw from my experience so far is lack of cover places on maps, often you think that certain place would be very nice to make an ambush, just to notice you cannot take cover in that specific corner or object.",True,1,0,1641,946,0,1635717985,2021-10-31 22:06:25,27.35,15.766666666666667
"If you're a middle-aged gamer who played Commandos in his early game days, you'll enjoy playing this game too. It's pretty well made, has a lot of potential at times, but never really delivers. The skill trees are useless, plenty of Partisans joining your cause, but why bother using them if you have your 3 men maxxed out death squad? I'll give it a recommend, but please wait on a 50%+ sale to happen.",True,40,1,1889,1889,0,1635715443,2021-10-31 21:24:03,31.483333333333334,31.483333333333334
"This game is so close to being really good.
But its absolutely riddled with gamebreaking bugs, the basebuilding part is completely pointless and doesn't make sense at all. The controls are clunky where you need precision. Leveling up skill trees sounds like fun but at the end of the day you can just use the same 3 partisans on your missions and it doesn't matter what you do with the other ones. Only one mission so far required a specific skill of a specific partisan which you aren't told before hand.
While I like stealthing around, most, if not all missions are mainly played with the one partisan that can throw his knife silently to sneak around the map because shooting a gun tends to attract the entirety of the enemy soldiers anyway, there's rarely a cool gunfight happening.
Inspecting gear/items is unnecessarily complicated with many clicks to get to your information.

The missions are really fun at times though which is more often than it should interrupted by bugs
All in all, it's an okay game to buy at a sale but not for the full price.",False,1,0,2130,1173,0,1635684857,2021-10-31 12:54:17,35.5,19.55
"The current price of this game, $10 US, makes it hard to pass up but it is far from perfect. 

This is a solid title for the stealth tactics genre. The game tries to incorporate a couple interesting ideas, the most significant is weapons and upgrades. Unfortunately, a lot of these systems fall flat. The game feels less polished than something similar like Desperados III but comes in at half the cost.

",True,0,0,1134,1134,0,1635647653,2021-10-31 02:34:13,18.9,18.9
"Really unpolished (hehe) feels weird to play, I couldn't get around it.

I'm playing Desperados 3 and recently played War Mongrels that game with all it's bugs gave me a better experience than this in the short time I played it. I was waiting for a sale and it was disapointing.",False,4,2,18,18,0,1635641869,2021-10-31 00:57:49,0.3,0.3
"Commandos of my childhood, gash it's awesome, right setting, right story, right mechaniks... so far so perfect, only low price make me suspicious, but 'll see ... as for my age i should't be suprised, but as always whant to be )))",True,1,0,1890,359,0,1635625360,2021-10-30 20:22:40,31.5,5.983333333333333
"I like the variety of missions, great graphics and atmosphere, Russian language, and overall challenge provided by this game. Except for the stealth-only missions, there are usually multiple ways to get in. The camp tasks are not as fun as the missions and I'm probably not taking advantage of them as I could but oh well.",True,1,0,9424,9028,0,1635517924,2021-10-29 14:32:04,157.06666666666666,150.46666666666667
"Janky gameplay with subpar level design. Base management is a good idea, but not enough to save it when compared to the vastly superior and polished Mimimi's games Shadow Tactics and Desperados 3.",False,3,0,196,196,0,1635082818,2021-10-24 13:40:18,3.2666666666666666,3.2666666666666666
"Great atmosphere, the camp in between missions is a great idea, it brings a different type of activities between the main missions. Game is good but lacks a bit in gameplay compared to Shadow Tactics and Desperados 3, e.g. less options during tactical pause. it would be a great Commando like game if the devs could close the gameplay/ergonomics gap with the 2 games mentioned above.",True,0,0,1810,240,0,1635025926,2021-10-23 21:52:06,30.166666666666668,4.0
"Starts off easy enough but the deeper you go the harder it gets and the more critical your movements are. I'd like the skill tree more expansive in skills, and less confining as far as weapon selection for each characters goes. Gorgeous graphics and no hicups. Me like.",True,0,0,498,498,0,1634919048,2021-10-22 16:10:48,8.3,8.3
"[h1]A surprisingly good modern iteration of the Commandos formula, Partisans 1941 is as solid an RTS as you can get[/h1] 

When commander Zorin and his subordinate Fetisov manage to escape a POW camp in the opening days of the Eastern Front and embark on a journey of resistance, little did they know that they were laying the foundations of a veritable partisan cell. What initially amounted to a struggle for survival and hopefully getting to know about the state of the war ended up in evolving into makeshift reprisal against the invaders and eventually, coordinated retaliation against the occupiers. It is a tale that seeks to embody the experience of resistance in the occupied Soviet Union throughout the lens of a made-up partisan cell that, however, is inspired in the real-life feats and experiences of partisans in the war. This is delivered in the form of an isometric RTS, much like Commandos, which puts you in the shoes of this band of resistance fighters bent on thwarting the conqueror's advance into their land.

This partisan cell, comprised of an ever-growing cast of characters that join your ranks the more you progress in the story, gathers around a forest encampment which you can buiild, enhance and from where you can plan your next step. When not in a mission, this makeshift encampment is your HQ, where you may take inventory of items in your storage, send members on off-screen missions to gather resources (you have to feed and heal your partisans) and XP, which they use to level up. This is where you will spend most of the time between main missions and serves as a relief of sorts after tense levels.

And speaking of missions: Partisans borrows heavily from Commandos, and rightly so: Commandos defined an era in isometric RTS-gaming. But whereas Commandos relies heavily on stealth and tip-toeing around enemy patrols, Partisans is all about positioning your soldiers behind cover, awaiting for the precise moment to strike an unwary patrol. Whereas Commandos emphasises avoiding large-scale pitched battles, Partisans compels you to engage in them. For whereas commandos in real life dealt with espionage, information theft and such, Partisans dealt primarily with sabotage and ambushes, so while at first glance one might be tempted to draw parallels between them, there is a stark difference at heart, and that is Partisans' focus on sheer, raw action. Admittedly, you may stealth your way through the entire game (as I did), but playing it guns blazing on a second run is as much fun as carefully picking stray soldiers and hiding them in bushes. And that is one of the highlights of Partisans 1941: you have so much agency over how each level and encounter plays out, that the replay is value is significant.

There is also a factor which is difficult to measure, but which this game nails perfectly well and that is the [i]epicness[/i] factor. The struggle for the survival of Russia, of the Motherland feels [i]real[/i] . The missions, combat, the objectives, everything is beautifully crafted to immerse us in the harsh and grim reality of the Eastern Front in 1941 and succeeds brilliantly in crafting the narrative that follows the despair that plagued the opening days of Operation Barbarossa, to the jubilant confidence that followed the reversal of the tides of war after German forces were stopped before Moscow. You feel part of that struggle in a most unique way, and throughout dialogues, events and in-game newspaper articles you feel part of the war and immerse yourself in this fight for life and death.

Speaking of whichi, note that the game is called ""Partisans 1941"" for a reason: the game takes place [i]only[/i] during 1941, so you will not get to participate in the Fall of Berlin or even the Battle of Stalingrad, but it is preceisely this focus on 1941, the first year of the War in the Eastern Front, that makes it such a polished experience: by carefully narrowing down the scope of the game and seeking not to be overly ambitious, the devs deliver a solid and fresh take on such a scantly visited episode of the war: the year 1941 in the Eastern Front, with all that the ebbing and flowing of the tide of war entailed It is a game rich with significance and it is powerful in delivering the message of despair, resistance and ultimately, hope in the face of insurmountable odds.

For all the power of its premise, the game could use some polishing on some elements of its storyline: characters are bland and rather one-dimensional: Soviets are good guys and the Germans -and their supporters- are deviously evil. Admittedly, it would be difficult to think of the Germans in the Eastern Front of anything rather than barbaric, but overlooking the brutality of the Soviets themselves (especially when a Commissar comes into play later in the game) makes this game seem like a veiled tool of propaganda. While useful for the life-or-death struggle narrative, it feels weak and lazy at times to come up with such one-dimensional characters in a game that otherwise is beautifully and painstakingly crafted to depict real-life events as truthfully as possible. Moreover, while most of the missions are rather solid (and there are indeed some truly remarkable ones), there are a few which are rather bland and suffer from poor level design. Thankfully these are the minority among a brilliant selection of maps -and brilliant there are indeed: train station map, I am looking at you!- but they detract from the experience of an otherwise perfectly-crafted game. Sound effects, moreover, do their job perfectly well, but voice acting can come across as rather bland and boring, and the musical score is unrepentantly forgettable.

Having said that, the game is a solid entry on a somewhat overlooked theater of the bloodiest war of all-time, and is a fresh -if biased- outlook on the often forgotten Soviet experience, and it does so in a way that feels as epic as Russian war movies -such as Brest Fortress- feel. And for that I cannot help but commend it.

7.5/10

TL;DR: Solid game that sports remarkable dynamics and surpisingly great gameplay with abundant margin for replayability, but suffers from rather bland characters and storyline. Visuals are good, sound is acceptable and music, remarkably forgettable. No game makes you say ""Вставай, страна огромная!"" like this.",True,2,0,2983,2416,0,1634772502,2021-10-20 23:28:22,49.71666666666667,40.266666666666666
"Engaging WW2 tactical game, can be tricky or unfair sometimes, e.g: on sections where you cant be detected performing steakth kills on groups of enemies, even if you sync it perfectly still counts as a ""you were detected"" because enemies are watching how you are stabbing their friends.
I like the basic camp building/managment, its there so you can give some of your partisans extra XP or specific gear you might favor too much.",True,1,0,744,575,0,1634680032,2021-10-19 21:47:12,12.4,9.583333333333334
"it has more bugs than an anthill but that's expected since it was made by like a dozen russians and a crate of vodka, overall a very nice game, like men of war but focused on stealth and ambushes",True,0,0,1107,1104,0,1634667593,2021-10-19 18:19:53,18.45,18.4
"You take control of a cell of partisans in the height of the eastern front war, starting with a three men team which you recruit more characters as you progress though the game.
The missions are in real time but the time can be slowed down to issue orders or carry out coordinated attacks without rushing.

Liked:
+ Good maps, various tactical options ranging from stealth to an all-out gun fight
+ Each character has a set skill set and preferred weapon they can level up in
+ Good story line, voice acting 

Didn`t like:
- The inventory interface is really bad, it not easy to compare weapons, check weapons stats or even move multiple items.
- The base building it a bit too simple and I would of liked to see a little more depth to this part of the game.
- No where near as polished as ""Shadow tactics"", even though this game does have bugs its still very fun to play.
",True,0,0,2383,2383,0,1634538120,2021-10-18 06:22:00,39.71666666666667,39.71666666666667
"Game is actually good, but I couldn't bother to finish it due to several bugs that made it annoying to play.
Of course, it has a good premise: upgrading your partisans, bit of base-building, inventory management. but clunky controls (left click to walk, right click to cancel...), and the bugs... OH, THE BUGS.
- Skills stopped working randomly.
- You just can't click properly on a corpse to retrieve items or your knife. You have to move the bodies around in order to properly click on the icons.
- Sometimes you order your partisan to build a trap, your partisan would go to that place and...... nothing happens. They just stay there, doing nothing, and you can't move them either. You have to cancel the order and repeat the order to build a trap. Then the dog notices you and you should reload a game due to a bug.

Among other things that made it annoying to play, like, guards outside the screen can't hear an EXPLOSION. It made me feel like I was cheating: putting a explosive trap and wait for a patrol to step on it, and every other guard on the game just keep doing their business. 

Why, WHY, IN THE NAME OF THE GOOD LORD, stones are a PRECIOUS limited resource? Seriously!

And, the resource management at base is... I'm sorry, its just plain stupid. Like, you should spend 10 food, to get 20 food, or you could just go hunting/fishing and get 15 food. 
And fishing you can go as soon as the game starts. Only late at the game you can smoke 10 food to get 20, which sounds......... counterintuitive.

Like I said, it is a good game. But half way through it, bugs got so annoying that killed my will to keep playing.
",False,90,5,2236,2236,0,1634489604,2021-10-17 16:53:24,37.266666666666666,37.266666666666666
"This is a very poorly optimized game with terrible frame rate issues. With an RTX2080 and an i9 processor, I was getting frame rates that would drop and remain in the 40s even on the low graphic setting. And by the way, the ONLY graphic settings in this game are low, medium, and high, which is a clear indication that the game is not well optimized. I also found the camp sections in between each mission where you send your characters out to fish, gather resources, and build to be rather boring. The difficulty is also rather high with tons of enemies all staring at each other with extremely long vision cones.  So this is the type of game that requires a ton of patience and time to invest in repeating the same sections over and over. In addition, several missions immediately end if you are spotted by the enemy even once. I cannot recommend this game to anyone other than those who enjoy this type of experience and who don't care anything at all about a solid frame rate.",False,1,0,320,320,0,1634331346,2021-10-15 20:55:46,5.333333333333333,5.333333333333333
"Full of bugs, and no support. I post a thread on the steam forum for the scroll issue I experience and comment a few times, dev team just ignore me. It is quite disappointed as the bug ruin the game idea. For anyone who plan to buy it, please reconsider it.",False,1,0,34,34,0,1634302944,2021-10-15 13:02:24,0.5666666666666667,0.5666666666666667
"The trailer, description and Steam's ""similar games"" made this game look like another iteration of Commandos / ShadowTactics / Desperados. Unfortunately this game is less focused on stealth and deception and instead emphasises gun play, taking cover and gun hit chances. In that respect it is far similar to games like XCom.
The controls are tricky, having to click the character multiple times to get them to crouch, right click specific areas on a corpse to pick up a thrown knife and avoid picking up the corpse itself. Lots of little things like that make the game frustrating at times.
That said, if you like XCom you will likely enjoy this game.",True,0,0,46,46,0,1634210999,2021-10-14 11:29:59,0.7666666666666667,0.7666666666666667
"Not as polished as Desperadoes 3, but a welcome entry in the RTT genre. I personally enjoyed the gameplay allowing your party to shoot it out with the enemy if discovered. They can't withstand much, but gives a extra twist to the Shadow Tactics/Desperadoes 3/Commandos heavy stealth emphasis.",True,0,0,1816,1816,0,1634187840,2021-10-14 05:04:00,30.266666666666666,30.266666666666666
"I don't even have to start steam or FOG2, my Nvidia C.Panel is ruined.
Everything is fine when this game is removed from PC.

So whats going on then? who added what (steam or FOG) to my PC that runs in the background / alters some file, and prevents the correct running of Nvidia Control Panal ?",False,0,1,333,333,0,1634130895,2021-10-13 13:14:55,5.55,5.55
