review_text,rating,helpful,funny,playtime_forever,playtime_at_review,playtime_last_two_weeks,timestamp,datetime,playtime_forever_hours,playtime_at_review_hours
"[h1] Brothers in Arms: Hell's Highway™ [/h1]

=== [Player Base: ] ===
☑ Casual players
☐ Hardcore players


===[ 👪 Audience: ]===
☐ Kids
☑ Teens
☑ Adults
☐ Everyone
☑ Mature


===[ 🌏 Story] ===
☐ Doesn't have it
☐ Bad
☐ Average
☑ Good
☐ Fantastic


===[ 👀 Graphics: ]===
☐ Really bad
☐ Bad
☑ OK
☐ Good
☐ Beautiful 
☐ Masterpiece


===[ 🎯 Difficulty: ]===
☑ Easy Peasy
☐ Easy to learn but hard to master
☐ Medium
☐ Hard
☐ Dark Souls


===[ ⏰ Game time/length ]===
☐ Really short ( 0 - 4 hours)
☑ Short ( 4 - 12 hours)
☐ Average ( 12 - 18 hours)
☐ Long ( 18+ hours)
☐ Endless


===[ ☣ Requirments: ]===
☐ Toaster
☑ Average
☐ Solid Medium
☐ High end
☐ Unoptimized


===[ 💎 Price ]===
☑ Full price
☐ Wait for sale
☐ Don't do it
☐ Free


===[ 🐞 Bugs ]===
☐ Game itself is a bug
☐ Lot of bugs
☑ Few Bugs
☐ Nothing

TOP 3 FUN THINGS TO DO:
⭐️Commanding.
⭐️Using WWII guns.
⭐️Controlling a tank.

THE UNIQUES:
💎 Classic guns.
💎 Educational.

PLAYER GAMING REQUIREMENTS:
💼WWII.
💼FPS.
💼Action.

VERDICT:
This follows on from Road to Hill 30, I've been really enjoying this series but sadly the game got cut after this one due to low profits. I can see why but that doesn't make this a bad game, it shows that not only solider's are fighting in this war but in fact civilians too. The tactical side to this game was lost this time which is what made the last two games, it wasn't a total disaster though, the story saves this game overall. I almost produced tears several times and to me, that's what a good story is all about.
Total Score = 70/100.

SIMILAR GAME LIKE THIS? / REVIEWER PREVIOUS EXPERIENCE:
Brothers in Arms series. , Arma

GAMEPLAY:
The game is the third installment in the Brothers in Arms series. Brothers in Arms: Hell's Highway follows the men of the 101st Airborne Division (502nd Parachute Infantry Regiment) in the later stages of World War II, during Operation Market Garden in the Netherlands, with the player returning to the role of Staff Sergeant Matt Baker (based on Harrison C. Summers) from the previous titles in the Brothers in Arms series.

■■■■■■■□□□ 7 / 10
Shame that this couldn't continue.

Review to Brothers in Arms Road to Hill 30: https://steamcommunity.com/profiles/76561198202022263/recommended/15190/

Review to Brothers in Arms Earned in Blood: https://steamcommunity.com/profiles/76561198202022263/recommended/19800/",True,27,3,477,477,0,1583059483,2020-03-01 10:44:43,7.95,7.95
"Brothers in arms to me is a mixed bag of hit and miss, or sweet and a little sour. Sour as in the graphics of the weapons are a little rough, and the multiplayer servers are no longer  available.(No multiplayer) Also  the linear scripted AI coming at u in small under whelming  groups  of ""few at a time""  during each triggering of the level gives for little depth in there defence and some what easy resistance. Also  lack ""of exploration and routs in  the environment when engaging and flanking the AI... linear levels. ""Now for the sweet,""The handling and firing of the weapons are very satisfying, as well as the sound effects of them. The  sweet slow motion gory  kill cams, for head shots and grenade kills are brilliant too! The realistic death animations of the enemy AI are awesome. especially at close range  when flanking or straight up going lone wolf  and engaging at  point blank range with guns blazing. The sound effects  and again especially of the weapons are very satisfying. I rate this game a 7/10:)",True,0,0,977,329,0,1582292148,2020-02-21 13:35:48,16.283333333333335,5.483333333333333
"Terrible FOV you cannot fix all the way, mouse aiming and movement sucks. The guns feel the best in the series, which is funny because they're still not amazing but this is Gearbox so you can't have everything. The worst offender of this game is that it ends on an unresolved cliffhanger, so if that bothers you... yeah.",False,1,0,508,508,0,1580624070,2020-02-02 06:14:30,8.466666666666667,8.466666666666667
"I played this game when I was grade 10. It is absolutely great game for the WW2. Past, i played Call of duty 1 and 2. But this BIA is diffierent, if COD is just shoot and run, BIA will be shot, run and lead your teams. If you are a fan of WW2 game, should pick this game and play.",True,0,0,685,235,0,1580026332,2020-01-26 08:12:12,11.416666666666666,3.9166666666666665
I love this game. Have played it through  many times over the years. Nothing else has captured the squad/cover/suppress/flank mechanics that game has for me. I revisit it at least once a year,True,1,0,1460,1415,0,1579837562,2020-01-24 03:46:02,24.333333333333332,23.583333333333332
"A really good game which I highly recommend. It surpasses the previous two games.
Contrary to what other people said I think the graphics are really good for a game from 2008. It can pass as at least 2011. The gameplay is good and the story as well and they finally fixed the aim.",True,0,0,699,699,0,1579547739,2020-01-20 19:15:39,11.65,11.65
"A Great End to the Brothers in Arms Trilogy. One of the few WWII games I've played that actually explores the taxing toll that the war put on not just the soldiers fighting, but the civilians too, 

Great Dialogue and banter between your squadmates, as well as good overall writing of the story combined with interesting and visually pleasing missions make Hell's Highway a definite purchase for anyone who is interested in WWII or just good stories in general",True,6,0,1173,797,0,1579033423,2020-01-14 20:23:43,19.55,13.283333333333333
"Oddly enough this game still holds up for being a great, squad game-play in the setting of WWII. You will miss the other two games before playing this, Brothers In Arms Road to Hill 30 and Earned In Blood. The graphics are out of date, but I believe those games are worth playing too before getting Hell's Highway.",True,0,0,1042,775,0,1578592996,2020-01-09 18:03:16,17.366666666666667,12.916666666666666
Enjoyable WWII experience through and through. It's a tactical team based plan and execute kind of game. It feels a little bit clunky but the pros far out weigh the cons. I really hope GearBox makes another true BIA game some day.,True,0,0,908,908,0,1577985844,2020-01-02 17:24:04,15.133333333333333,15.133333333333333
"Not as difficult as the first two games in the series, but makes up for it with improved gameplay, graphics, and storytelling. Overall still a solid historical FPS set in World War II that's aged well. Only real criticism I can give are some gameplay glitches here and there.",True,4,1,910,521,0,1577785057,2019-12-31 09:37:37,15.166666666666666,8.683333333333334
"This basically plays like Rainbow Six Vegas, with more squadmates and in WWII. The graphics in my opinion are just fine. I really like the vivid color scheme that stands in contrast to a lot of the grey, grey and brown military shooters like it. I didn't enjoy the first two games as much because the weapon sway for aiming was a bit much. In Hell's Highway I feel like I can actually hit the broad side of a barn, which is awesome for me, maybe less awesome to those who liked the ""realism"" of weapon sway. I think it pretty much holds up, any tactical shooter fan who's played games like Rainbow should really like the combat options here and I think those who like WWII games in general MUST play this. Won't give it a score but it's a really fun game.",True,0,0,993,239,0,1577645422,2019-12-29 18:50:22,16.55,3.9833333333333334
"BRING THIS SERIES BACK!!!
I remember buying Road To Hill 30 on release day for my OG Xbox, waaaay back in the day. I was blown away by the presentation and the acting, and being able to command a squad similarly to Rainbow Six BUT IN WW2! Ever since then, I bought and played any game in the series I could get my hands on, even the mediocre Sony PSP adaption.

I remember the agonizing wait from the time Hells Highway was revealed, until it finally launched. Pouring over every article, watching every interview and development doc, painstakingly patching together all the best pre-release screenshots into a custom desktop wallpaper using Microsoft Paint. 

Needless to say, I was a die-hard fanboy of the franchise.

Hells Highway finally launched, and being a broke f***er who couldn't afford a decent PC, I bought it on Xbox 360. I even still have the little Matt Baker action figure that came with my collectors edition pre-order. I was blown away by how much the technological leap the new hardware had improved the series. The graphics were amazing, the voice acting and character designs were spot on. I was hooked. I even played the multiplayer mode for the all of 6 months it had an actual multiplayer community to play with. I've beaten the game on every difficulty, and almost had the max achievement score, minus some of the stupid multiplayer ones that were basically impossible to get after a while.

Years later, I finally built my first gaming PC, and this was one of the first games I bought on my Steam Account. I'm impressed by how well the game still holds up visually. Obviously age has made it a bit rough around the edges, and the character models don't look as good as they did through my rose-tinted goggles. But compared to other games from the same time, the art style has certainly spared it some of the ravages time has done to other games.

The simple squad command system is still serviceable and intuitive enough not to cause many problems in minute to minute gameplay. The gunplay feels as smooth as it ever did, and the killcam you get for that perfect grenade throw into a squad of squishy German soldiers is still one of the most satisfying things in any game ever. The gore effects remained unmatched for the most part until very recently, so that's a plus.

All-in-all, this game is a hell of a ride, and while it's definitely showing it's age graphically, as the old saying goes:

""They certainly don't make them like they used to.""

Now if we can just get Randy Pitchford to stop dropping USB sticks full of company secrets and squirt porn in restaurants, and stop pretending like Borderlands is the only IP Gearbox owns. Maybe one day we'll see the return of Matt Baker and the rest, and get the conclusion to that over decade old cliffhanger this game ends on.",True,22,0,244,82,0,1576185674,2019-12-12 21:21:14,4.066666666666666,1.3666666666666667
This game is kind of like an interactive movie. Scripted and heavy on story. That's a shame because the combat mechanics are actually pretty fun and the weapons are satisfying. Worth playing if it's cheap.,True,2,0,1330,1329,0,1574560795,2019-11-24 01:59:55,22.166666666666668,22.15
"Not as difficult as the first two games in the series, but makes up for it with improved gameplay, graphics, and storytelling. Overall still a solid historical FPS set in World War II that's aged well. Only real criticism I can give are some gameplay glitches here and there.",True,11,0,2587,1123,0,1573177556,2019-11-08 01:45:56,43.11666666666667,18.716666666666665
"The story in this game makes it next to unplayable and several scenes in the game lose the entire strategy mechanic altogether. If you only play one Brothers in Arms game, make it this one. It has the most features and strategic options, the squad mechanics are expanded upon and cleaned up. The first in the series is the best out of all 3 in terms of story and how it introduces the strategy mechanic but this is the prettiest with the most strategic options.",True,1,0,776,559,0,1571936440,2019-10-24 17:00:40,12.933333333333334,9.316666666666666
"To give a little background, I had played most of the WWII shooters of the early 2000's when I was a kid. I loved them. I first played THIS game in 2010 and didn't enjoy it as much. However I have changed my mind, the gameplay has an amazing grasp on fire and movement tactics. Suppress those krauts and move your other squad closer to either keep them suppressed or kill them. 

For most weapons you get 10 to 20 mags (yes I meant MAGS), at first you might think that's a lot until you realize you aren't meant to kill the enemies outright, only suppress them so you or one of your squads can move up and flank them.

Now, animation and voice acting. You will not get either of these. Character expressions are limited to only a few cutscenes and voice acting is bad because it doesn't line up with the animations. However the different characters in combat have voice lines that work well and is also nice because you don't have to see them. The most egregious act of treachery on my eyes has to be the Sherman Firefly that you play multiple times in the story. It looks like they didn't even try to find a photo of a Sherman, let alone a Sherman Firefly, and just winged it. I'm sure the measurements for Shermans were widely available in 2007-08. But what ever. 

Story? The average WWII story, ""Punch the Nazis out, Punch them back to Berlin, Punch Hitler in the Face, Win the war, and be back home by Christmas."" Oh, and Matt Baker loses his ♥♥♥♥♥♥♥ mind. 

Overall, Gameplay is the strongpoint of this game and is worth it if you can pick it up on sale. 

My opinion: 7.5/10 Would remodel the Sherman Firefly.
",True,1,0,533,442,0,1569959551,2019-10-01 19:52:31,8.883333333333333,7.366666666666666
"Having played all three, so far available, Brothers in Arms games I can say this one feels and plays the best, it's much more story oriented too, with longer cutscenes which also appear more frequently. The best upgrade over the prequels is the enhanced gunplay, tank missions and an actual cover system. Other than that the game still plays the same with focus on using teams in order to suppress and flank the enemy. If you haven't tried them yet I suggest you do, because they offer something other similar looking games don't.

",True,1,0,291,291,0,1569185523,2019-09-22 20:52:03,4.85,4.85
"It's one of the best WW2 FPS games out there and, one of the best underrated WW2 FPS games out there. I have played it for the most part, and I really liked it - it's not that bad, at all. The graphics are good, but not great, with great particle effects, and the level design is good - the gun-sound design is decent, but not great, or good. So, I would recommend this game, as this Steam PC version stands as the crown jewel version of the versions. So, get it! You won't regret it! 

Overall Score: 75 %",True,1,1,24,13,0,1567922727,2019-09-08 06:05:27,0.4,0.21666666666666667
"Nostalgia gameplay!

Few Positives and head ups for gamers who are interested about this singleplayer experience: 
So I played the previous Brothers in arms games recently and this was the roads end. You continue the story at the beginning of the Operation market garden in the Netherlands 1944. Playing as the Sergeant Baker who was the main protagonist in the Road to hill 30 which was the first game in the franchise. 

So now that we have the introduction out of the way! here are the pros & cons.

Positive: 
+ Combat stayed pretty much the same as the rest of the BIA games, Hells Highway introduced this tactical third person cover mechanic but all in all the game still used alot of cover to cover realistic firefight situations. Commanding the group works even better with the third person cover mechanic. 
+ Graphics and sounds and the atmosphere were fine. 
+ There are the iconic WW2 guns which look and sound nice. 
+ Better iron sight view compared to the earlier BIA games.
+ Commanding multiple squads give you the nice feeling that finally you aren't the only one against the enemy army. 
+ Compared to last game in the series It is nice that they gave some new surroundings to fight in like the church. 
+ Enemy soldiers in the normal firefight situations had a pretty decent AI. For example they react to flank strikes and move to another position etc...
+ Grenade throwing was way better in this game compared to the earlier ones.

Before we go to my list of negative things. Don't get me wrong! Even if it has a lot minus points below I did mostly enjoy the game and the overall gameplay was nice and smooth. There were just some things and they are below this:

- First of all like the rest of the BIA games the missions are pretty repetitive. Wipe out enemy soldiers, Wipe out enemy tanks, Destroy enemy Flak 88's etc... When you think about it you cant really blame too much about this because ofc its realistic when its about WW2 and there aren't anything that special to do in war anyways, but there were some stupid situation like where you have to do some sniper work to protect some random kid running around with a pistol or play as a British tank commander and kill tons of brain dead German soldiers, while it was enjoyable to just destroy everything it felt stupid at the same time.
- Enemies all just felt the same. Its pretty much: The normal Riflemen, Machine gunners, and the SMG NCO's. They all eat bullet the same amount (Which is good.) but even tho they go from Wehrmacht Heer soldiers to elite Luftwaffe paratroopers they don't act any differently like for example they don't have any special abilities or different squad based tactics which is kinda lame, but mostly I would have wanted the oldschool intelligence report in the strategic view that showed what unit or enemy you are up against. Its was a nice touch on the last games.
- Especially in the tank maps the AI was really brain dead. Tanks didn't move, Soldiers ran in the open field and tried to shoot your tank with a rifle... I mean its just stupid.
- (And here we go...) Some of the cutscenes and voice acting were just cringe and the game tried a bit too hard to be some Band of brothers type of story, but I just really never got that invested on the storyline. Same goes with the rest of the series.
- Enemy soldiers didn't throw grenades in this game? I don't know if they only throw them on the hardest difficulty but it was a nice touch in the earlier games.
- Earlier BIA games had a health bar with no health items and it made the game hard on the late game. Meanwhile this game has this modern ""call of duty style red jelly"" death cooldown coming to your face until it covers the whole screen and you die. So you have to duck to cover and wait until it goes away. I don't like this, its boring and it kinda makes the game easier.


Summary:
I found this game pretty decent, but enjoyable. Its pretty unique with its suppression guns fight and squad leading gameplay, but it just falls flat in some parts. I'd say its a Solid 60/100 like the rest of the series. 

All in all the game is totally worth the money if you buy it on it own or just all the three games like I did (10€, 15€). Especially if its on sale. for all those WW2 kids out there buy this series and enjoy the gameplay.

FIX: the score rate from the old 1 out of 10 to 1 out of 100 to scale and rank it better.",True,3,0,339,339,0,1567708277,2019-09-05 18:31:17,5.65,5.65
This game has an absolutely beautiful story and interesting gameplay mechanics. I highly recommend it if you like WWII shooters and story heavy games. I hope there's a follow up game soon,True,2,0,561,561,0,1567373737,2019-09-01 21:35:37,9.35,9.35
"Man, if you like a cheesy and nonsensical story that tries really hard to be a movie and fails spectacularly, this is for you. Also the core gameplay is actually extremely fun. 

Pros
+ The game knows what it wants to be. You never really worry about ammo, for example your squad can shoot as many rockets as you want etc. because it supports the fun of the game. It's not trying to be realistic in those areas and so it succeeds really well with providing you with something different.
+ Ordering the troops around is really fun. They are useful against enemies and whenever you mess up, it's clear and feels earned.
+ The level design is generally really functional
+ The different enemy and friendly squad compositions work really well
+ The challenges presented using different weapons is fun and interesting
+ The suppression mechanic works alright
+ The environment has destructible properties which you can use against enemies but also need to consider when commanding your squads

Neutral
- Some of the story moments make you facepalm due to stupidity but others make you laugh out of stupidity
- The game tries so hard to be a movie at times that it becomes comical. For example you're assisting a boy with a sniper rifle, almost shooting germans who are about to kill him,  then get distracted by an airplane that flies over and have a panned camera shot over that. Then you have a rescue operation where 2 squads and a tank try to free to kid from a hotel where he is trapped with germans. It makes no sense, it's brilliant.

Cons
- The visuals aren't really top notch anymore of course
- The Kilroy stuff feels like a stupid addition to the game. It's a fast paced game, pixelhunting feels just pointless. Luckily this is optional
- This game has the worst grenade throwing mechanics I've ever seen. You throw it with your left with a realistic arc where it actually starts from the left of the screen and starts moving towards the center. You always need to mentally stop and remind yourself that you cannot throw from areas where the left part of the screen is blocked, otherwise it just hits the wall immediately. Also the range and arc takes a lot of getting used to. You never really succeed throwing them on longer distances


The cons of the game are extremely minor in nature though. It has no fundamental issues.",True,1,0,575,274,0,1565167154,2019-08-07 08:39:14,9.583333333333334,4.566666666666666
"Recommended if you like: 
* linear game-play that presents you with lots of nasty, but not terribly bright enemies to shoot.
* fantasy rather than historical accuracy

Not recommended if you enjoy:
* open world game-play
* problem solving
* tactics (you have limited control over 1 or 2 squads of dunces ... but on maps the size of a 
  handkerchief this 'tactical' ability is rather wasted)
* historical accuracy.

Summary: get it when it's on sale, it's mostly fun with a few great chapters and a few frustrating bits.

Oh, and there's a bonus: if you finish the campaign you can replay the chapters without the overlong, corny cut-scenes!",True,4,0,696,598,0,1563654421,2019-07-20 20:27:01,11.6,9.966666666666667
"This game did well.
Thanks to developer for making such a good game like this.

The story, I can't say much about it. You should play it and you'll understand why I fell in love with this game.",True,1,0,715,715,0,1563405388,2019-07-17 23:16:28,11.916666666666666,11.916666666666666
"Solid story. Really enjoyable. It doesn't have much replay value other than finding all of the recon points and collectibles.

The AI can be stupid and will sometimes run out in the open when ordered somewhere.

I 100% recommend it if you're looking for a game with a good story. It's around 7 hours long, depending on the difficulty.

Sadly, the story ends on a cliffhanger. I doubt we'll see the conclusion, but one can hope.",True,1,0,452,452,0,1563050567,2019-07-13 20:42:47,7.533333333333333,7.533333333333333
"After coming back to this game, anyone can realize how weird and how ♥♥♥♥♥♥ the controls are. Not only that, but the animations are off, and the voice acting is hilariously cliche and bad. Even though this game has been destroyed by time, its still amazing to play after more than a decade. There is absolutely no reason to come back to this game unless you wanna discover what games were like and how beautiful they were a decade ago.",True,0,0,36,35,0,1562312137,2019-07-05 07:35:37,0.6,0.5833333333333334
I cannot recommend this game enough. It has its own spin on combat and honestly for its age the graphics and mechanics are great. This is genuinely my favorite game of all time. The story is compelling and I truly hope that they do finish the series. Pick this game up and feel the connection between the characters and the story.,True,0,0,1032,1032,0,1562036274,2019-07-02 02:57:54,17.2,17.2
"I wrote 500+ words about how good this game is and i some how deleted it like an idiot just take my word for it when i say
GET THIS GAME IT""S AWESOME IT LOOKS CLICHE BUT ITS THE OPPOSITE!
GET ITT",True,3,1,926,500,0,1561997280,2019-07-01 16:08:00,15.433333333333334,8.333333333333334
"This game feels like work, but in the best way. *YOU* lead your team of soldiers, and regardless of whether or not who shoots the best or has the best firepower, *YOU* decide the strategy and ultimately how the battle will go. It's a serious shooting game, and they haven't really made one like it since. There's a few bugs around, but nothing takes away from the gameplay and how you feel the weight of your team on your shoulders.",True,0,0,228,228,0,1561950701,2019-07-01 03:11:41,3.8,3.8
"I love this game series, the story is so compelling, the graphics are great for its time and the action and gameplay is unique. I first purchased this game back on Xbox 360 around 5 years ago and I still remember all the great storytelling sections vividly, That shows how recognizable and enjoyable the story is. I highly recommend this game for anybody who craves a mixture but even balance of great storytelling and action sequences. I give it a 9/10 

(Only downside is that the game is clearly a console port to pc so the fov is pretty low as well as some graphics and glitches are present. Besides that it is amazing)",True,0,0,696,450,0,1561831543,2019-06-29 18:05:43,11.6,7.5
"Just hearing the main theme gives me the chills. This game was made on the Golden Age of Shooters and it still looks really good despite it's age. I never got to finish the game and i lost the CD, but it was on sale so I decided to buy it again to finish what I started! BAKEEEERRRR still runs through my head!!",True,2,0,130,61,0,1561639615,2019-06-27 12:46:55,2.1666666666666665,1.0166666666666666
"JASSPPPERRRRR!!!!!! JASSSSSPPPPPEEERRRRR!!!!!!! JASSSPPPPERRRRR!!!!!

This game is going to go on sale today. This name could be stuck in your head for the rest of your life for around 1-2 dollars. This is a great strategy/FPS that is no longer seen in today's first person shooters. This was made during the glory days of strategy/FPS, like SWAT 4. 

Is the combat and controls a little jenky? Yes. But does everything at up to be more than the sum of it's parts? Absolutely. You can not go wrong with this game for a few bucks.",True,4,1,333,235,0,1561468122,2019-06-25 13:08:42,5.55,3.9166666666666665
"Pros:
+ Great storytelling and really interesting characters.
+ Many examples of how horrifying the war is.
+ Excellent Holland landscape, structures, and environments.
+ Great soundtracks.
+ Although the commanding functions are quite complicated, but you can modify them in the option menu.
+ Historical info from the recon reports.
+ PFC. Jasper, possibly the most useful person among the entire Baker's squad.
+ [spoiler]Baker's hallucination and flashbacks.[/spoiler]

Cons:
- Somehow unreliable friendly AIs, and sometimes they behave weirdly during cutscene sequences.
- Dialogue for the battle cries are seems few and AIs keep repeating them, especially for US Airborne.
- Somehow pitiful grenade's blast radius.
- Hard to jump/mantle over the obstacle/barricade if you aren't facing at them directly.
- So many historical inaccuracies and other irrational stuff, here is the list for those who interested:


Uniforms and models
- Wrong camouflage pattern for Heer soldiers, they used Plane tree and Dot 44 pattern on their helmet and cap, instead of Splinter pattern.
- Totally lack of variation for German uniforms, especially:
  Fallschirmjager: They only got overcoat with Tan and water camo pattern. More than half of them should have an overcoat with Luftwaffe Splinter camo, and plain/no camo one. Camo helmet can be included also.
  Waffen SS: For the smock+helmet - Plane tree pattern and Oak leaf pattern.
             For tunic+trouser version - Dot 44 pattern (both full tunic+trouser version and trouser only ver).

- 'Enlisted men' insignia of rank for Germans (left arm);
  Heer: Many of them have the Obergrenadier and Obergefreiter insignia. Majority of them should be a regular private (no insignia) and the appearance of other insignia should be fewer. Also, Grefreiter insignia should be included.
  Waffen SS: Same as Heer, majority of them should be a regular SS-Schutze (no insignia). And the appearance of other insignia (only appear on tunic version, not on smock) should be fewer. Also, SS-Sturmann insignia should be included. And the SS eagle should be on their left arm for tunic version.
  Fallschirmjager: All of them have the Obergefreiter insignia on tunic's collar. Same as above, majority of them should have a Flieger (private) insignia, and the appearance of Obergefreiter insignia should be reduced. Gefreiter insignia can be included also, but fewer than Flieger, of course. 

- M43 cap model should be separated for all German 3 units (Heer, Waffen SS and Luftwaffe), and Camo helmet for 2 units (Heer - Splinter and Waffen SS - Oak leaf).
- Camo for SS M43 cap should be Oak leaf. But more commonly, most or half of the SS cap shouldn't had any camo. 
- Insignia on M43 cap and belt buckle should be made correctly for all 3 units.
- In Veghel and Hell's Highway mission, all 3 German units (Heers, Waffen SS and Fallschirmjager) could be appeared together. Represent the [b]107 Panzer Brigade + Kampfgruppe Walther[/b] and few other units that were indeed participated in the battle.
- New OPTIONAL units as an additional for remastered or reboot version:
  1) Wehrmacht Panzergrenadiers - Heer with Splinter camo pattern on smock+helmet.
  2) Luftwaffe Flak units - for 88mm crews in Eindhoven (a part of Flak-Brigade 18) and optional for further missions, Luftwaffe field jacket uniform with red collar tabs.

- Few Waffen SS and Fallschirmjager appeared in Eindhoven should be replaced with Heer.
- Lack of variation among British troops, especially the helmet: Majority of them should wear a normal brodie hat instead of Mk III/IV.
- More British soldiers should be appeared in the Baptism with Fire mission. 
- There should be a remaining of British troops left to defend their columns in the Hell Highway mission (survivors + wounded soldiers along the way). And a group of British reinforcement could accompanied with the Baker's squad to repel the counter-attack at the end.


Weapons and Vehicles
- Every or most of the Panzer IVs in Veghel and Hell's Highway mission MUST be replaced by Panthers (107 Panzer Brigade).
- At least 1-2 Panzers in the Koevering (last) mission MUST be replaced by Jagdpanthers (from Panzerjager Abteilung 559, definitely joined Kampfgruppe Jungwirth in the battle).
- The astoundingly small-sized wreckage of Panther tanks in Koevering, should be replaced by either wreckage of German trucks or Allied vehicles.
- Too many British's Sherman Firefly appeared in the game (both vehicle and wreckage), and it even appeared in the Bloody Gulch flashback! My suggestion, the tank in the Bloody Gulch MUST be replaced by a normal American Sherman. 
  While about a half of Firefly in the game should be replaced by normal British's Shermans, and optionally the Cromwells.
- This is OPTIONAL, some new weapons can be included for German arsenals: Portable MG34, normal Gewehr43, Panzerfaust, and FG42 (Fallschirmjager). 
- Several German squads equipped with only single type of firearm (the whole squad with either STG44 or MP40, for example). My suggestion is mixing other guns like more common Kar98k and a few Gewehr43 among German squads for diversity/variation.
- Some of 88mm Flak since the Eindhoven factory to the last mission should be replaced by Pak40.
- Fire power of M1911 is a total disappointment.
- British troops equipped American weapons, the weapons should be replaced by SMLE Mk III and some with the optional Sten Mk III.


Others   
- During the Eindhoven factory (Operation Garden) intro, Pieter shot the SS. But when Baker's squad check on a corpse, it turned into Fallschirmjager (both should be changed into Heer).
- From above, Baker's map during the intro is the map of entire Highway 69, not the map of the city's industrial complex.
- No clearly explanation why PFC.Dawson wants Baker to revealed the truth to his squad.
- Dawson got Thompson magazine pouches, although his weapon is M1A1 Carbine.
- Ridiculous crowd animation in the background during the citizen of Eindhoven celebration (Reunion's cutscene).
- Some of Eindhoven's citizen should be appeared as corpses, wounded, and survivors during the Baptism with Fire (bombardment) mission, for realistic sake.
- There should be an explanation about the FICTIONAL and over-exaggerate engagement/battle, since the Eindhoven factory to Veghel mission.
- When Baker and Hartsock's squad crossing the river in the Son mission, with that heavily fire from the German position in reality, all of the squads should be dead by now.
- In reality, Baker could have died from the drowning in the very last section of the Baptism with Fire mission.
- There was no clearly explanation why Baker had to go inside the Manor and basement alone (Son), why he bring only Paddock to go with him inside the Eindhoven church, and why he go inside the train station alone (Hell's Highway). Because of overconfidence or some sort of stupidity?
- In the last section of Veghel mission, the building that was supposed to be hit by a mortar looks more like it was blown up by a trap inside.
- From above, to make the entire building (partial) collapsed, it should be the artillery instead of mortar.
- It's strange that Hartsock appeared to catch up with Baker in the hospital, ALONE. There's no more explanation of how Mr.Red was be able to getting there and if there was any other guy form his squad coming with him or not, or they're waiting outside? 
- LtCol. Cole was indeed shot by German sniper, but his death sequence in reality was pretty much different from the game.


In conclusion: 8/10  
It's an excellent WW2 FPS game with a surely better gameplay than the previous 2 (Hill30 and EIB) and a continuation of the great and memorable storyline. 
But still, a lot of mistakes had been made, likely because of deadline (perhaps). Nevertheless, all the good things in this game did convince me to keep calm and wait for the upcoming 4th part of this wonderful series.",True,21,2,2576,1510,0,1560179422,2019-06-10 15:10:22,42.93333333333333,25.166666666666668
epic games franchise but a bit hard to look at now hopefully one day a new generation of these will come about with story driven co-op and new ai. it would sell even remastered,True,0,0,1002,1002,0,1559227055,2019-05-30 14:37:35,16.7,16.7
"The game was A O K, a lot of cut scenes, etc.  Loved the slow motion bits as a grenade blows apart a group of Germans.  The accuracy of shooting the enemy was way off and frustrating but you soldier on.  Loved the tank parts.",True,0,0,289,289,0,1559132972,2019-05-29 12:29:32,4.816666666666666,4.816666666666666
"This game refines the mechanics of the first two games even further by adding new smaller features that help with immersing the player into the ww2 setting along with an update to visuals and gunplay to make the game feel that much more realistic, the story has been expanded further into a new setting and area of world war 2 operation market garden and really focuses on a lot of historical moments with in the second world war. the only issue I actually have with this game is the ending has a lot of build up but almost feels like the ending should of been 2 or 3 levels prior, and is almost like pleasuring yourself beyond the point of ejaculation, its nice enough to want to keep going for a bit but after a while its becomes boring and you want to stop. however the ending cutscene is brilliant and makes up for this more drawn out end few missions, however all missions including the end ones are still fun and enjoyable, and the story is still great as with all the brother in arms games, the sandbox has been expanded, despite being somewhat linear, i would highly reccomend.",True,0,0,367,48,0,1559080846,2019-05-28 22:00:46,6.116666666666666,0.8
"Meh. It's good but very much where you have to do precisely what they want instead of having any freedom to think on your own. Also, incredibly long and unskippable cutscenes make up more than half the game.",False,5,3,48,48,0,1558153698,2019-05-18 04:28:18,0.8,0.8
"It was entertaining, but kind of dumbed down compared to the previous entries. This looks a lot better and the story has more attention (ends on a bit of a cliffhanger). Not expecting to see any new entries is this series for a long time as gearbox have shifted their direction.",True,0,0,1071,1071,0,1556758485,2019-05-02 00:54:45,17.85,17.85
I played heck out of this game waaaay back i finished all three games in series (i hope new one will come soon) on tactical side of things road to hill 30 and earned in blood are beter but gameplay wise this is the best plus story is very good in all of the game i would recomend it to anyone just to tell u dont expect some kind of call of duty gameplay (i am cod fun) its more story based shooter game and there is no much of action but if u love good story and nice gameplay i would recommend,True,1,0,1108,221,0,1553808683,2019-03-28 21:31:23,18.466666666666665,3.683333333333333
